cell,invariant,before,after,residual,scaled_residual
1970,energy,1.038535304089031289110e-04,1.038535304089031289110e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1970,mass_d,6.026365743960771178632e-12,6.026365743960771178632e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1970,mass_T,9.000000000000000566821e-05,9.000000000000000566821e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1971,mass,2.000000000000000041845e-08,2.000000000000000041845e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1971,mom_x,1.638871678057131587382e-06,1.638871678057131587382e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1971,mom_y,-9.838814340485957692843e-07,-9.838814340485957692843e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1971,mom_z,7.800585296991385289195e-09,7.800585296991385289195e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1971,energy,9.166612645936045246278e-05,9.166612645936045246278e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1971,mass_d,3.535245308450380626261e-12,3.535245308450380626261e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1971,mass_T,7.200000000000000182406e-05,7.200000000000000182406e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1972,mass,3.500000000000000238665e-08,3.500000000000000238665e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1972,mom_x,2.788969824346619132453e-06,2.788969824346619132453e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1972,mom_y,-1.017479023416516837214e-06,-1.017479023416516837214e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1972,mom_z,3.549556771626322053829e-09,3.549556771626322053829e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1972,energy,1.372758335369938652738e-04,1.372758335369938652738e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1972,mass_d,9.119649502887321926165e-12,9.119649502887321926165e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1972,mass_T,1.259999999999999998040e-04,1.259999999999999998040e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1973,mass,1.500000000000000196820e-08,1.500000000000000196820e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1973,mom_x,1.285874446333109358693e-06,1.285874446333109358693e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1973,mom_y,-3.106266719360193340252e-07,-3.106266719360193340252e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1973,mom_z,1.255537899649761535059e-08,1.255537899649761535059e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1973,energy,6.372716928343305064358e-05,6.372716928343305064358e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1973,mass_d,3.388724225146227739929e-12,3.388724225146227739929e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1973,mass_T,5.400000000000000475618e-05,5.400000000000000475618e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1974,mass,2.500000000000000217743e-08,2.500000000000000217743e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1974,mom_x,2.081832827019172470543e-06,2.081832827019172470543e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1974,mom_y,-1.201024867892786613275e-06,-1.201024867892786613275e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1974,mom_z,8.664260260962050696649e-09,8.664260260962050696649e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1974,energy,1.160622958457422737415e-04,1.160622958457422737415e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1974,mass_d,4.142684402031067666701e-12,4.142684402031067666701e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1974,mass_T,9.000000000000000566821e-05,9.000000000000000566821e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1975,mass,3.500000000000000238665e-08,3.500000000000000238665e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1975,mom_x,3.044131598591632458022e-06,3.044131598591632458022e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1975,mom_y,-1.284096709030921298808e-06,-1.284096709030921298808e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1975,mom_z,-7.667290886493738893505e-10,-7.667290886493738893505e-10,0.000000000000000000000e+00,0.00000000000000000e+00
1975,energy,1.653880821628048625356e-04,1.653880821628048625356e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1975,mass_d,6.220398428248848316444e-12,6.220398428248848316444e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1975,mass_T,1.259999999999999998040e-04,1.259999999999999998040e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1976,mass,3.000000000000000393640e-08,3.000000000000000393640e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1976,mom_x,2.557693469844709971802e-06,2.557693469844709971802e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1976,mom_y,-1.040019972666897225496e-06,-1.040019972666897225496e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1976,mom_z,2.355270909500892035034e-09,2.355270909500892035034e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1976,energy,1.334098355911487597709e-04,1.334098355911487597709e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1976,mass_d,6.034403038259228969077e-12,6.034403038259228969077e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1976,mass_T,1.080000000000000095124e-04,1.080000000000000095124e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1977,mass,2.000000000000000041845e-08,2.000000000000000041845e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1977,mom_x,1.777435618124183446643e-06,1.777435618124183446643e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1977,mom_y,-1.011647196765988493094e-06,-1.011647196765988493094e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1977,mom_z,-9.505591089441201183910e-09,-9.505591089441201183910e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1977,energy,1.049157616118486684772e-04,1.049157616118486684772e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1977,mass_d,3.297978873709194555270e-12,3.297978873709194555270e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1977,mass_T,7.200000000000000182406e-05,7.200000000000000182406e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1978,mass,4.500000000000000590460e-08,4.500000000000000590460e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1978,mom_x,4.189843444335257905233e-06,4.189843444335257905233e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1978,mom_y,-2.042093748171718229213e-06,-2.042093748171718229213e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1978,mom_z,-3.508241371549853631784e-08,-3.508241371549853631784e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1978,energy,2.478846521694178352616e-04,2.478846521694178352616e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1978,mass_d,7.393508876560016009255e-12,7.393508876560016009255e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1978,mass_T,1.620000000000000074923e-04,1.620000000000000074923e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1979,mass,2.000000000000000041845e-08,2.000000000000000041845e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1979,mom_x,1.748923112714961326016e-06,1.748923112714961326016e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1979,mom_y,-1.003499745771286636272e-06,-1.003499745771286636272e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1979,mom_z,-7.661178841100998912174e-09,-7.661178841100998912174e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1979,energy,1.017923547249569585444e-04,1.017923547249569585444e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1979,mass_d,4.399668845339526412597e-12,4.399668845339526412597e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1979,mass_T,7.200000000000000182406e-05,7.200000000000000182406e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1980,mass,2.500000000000000217743e-08,2.500000000000000217743e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1980,mom_x,2.229012054269605570128e-06,2.229012054269605570128e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1980,mom_y,-9.922829638024321531039e-07,-9.922829638024321531039e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1980,mom_z,-1.670934977360629448081e-08,-1.670934977360629448081e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1980,energy,1.237413579971213069188e-04,1.237413579971213069188e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1980,mass_d,5.538134566412920290890e-12,5.538134566412920290890e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1980,mass_T,9.000000000000000566821e-05,9.000000000000000566821e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1981,mass,2.500000000000000217743e-08,2.500000000000000217743e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1981,mom_x,2.475408143520567016434e-06,2.475408143520567016434e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1981,mom_y,-1.274624508887974505276e-06,-1.274624508887974505276e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1981,mom_z,4.327790155844427960068e-08,4.327790155844427960068e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1981,energy,1.551839175606077158437e-04,1.551839175606077158437e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1981,mass_d,3.597102502800452194527e-12,3.597102502800452194527e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1981,mass_T,9.000000000000000566821e-05,9.000000000000000566821e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1982,mass,2.000000000000000041845e-08,2.000000000000000041845e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1982,mom_x,1.897628845383466398498e-06,1.897628845383466398498e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1982,mom_y,-1.046429883160364227878e-06,-1.046429883160364227878e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1982,mom_z,1.132702483761816329624e-08,1.132702483761816329624e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1982,energy,1.179588653660850893108e-04,1.179588653660850893108e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1982,mass_d,3.705119160563086105517e-12,3.705119160563086105517e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1982,mass_T,7.200000000000000182406e-05,7.200000000000000182406e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1983,mass,4.500000000000000590460e-08,4.500000000000000590460e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1983,mom_x,4.409201759618638338778e-06,4.409201759618638338778e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1983,mom_y,-2.319311876153956982925e-06,-2.319311876153956982925e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1983,mom_z,-6.361082447999724906817e-08,-6.361082447999724906817e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1983,energy,2.785080194298387165977e-04,2.785080194298387165977e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1983,mass_d,9.550776628277070162945e-12,9.550776628277070162945e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1983,mass_T,1.620000000000000074923e-04,1.620000000000000074923e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1984,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1984,mom_x,5.855394618377317225721e-07,5.855394618377317225721e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1984,mom_y,-4.074951793285457610303e-08,-4.074951793285457610303e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1984,mom_z,-5.369267653858610702012e-09,-5.369267653858610702012e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1984,energy,3.445481185331162059162e-05,3.445481185331162059162e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1984,mass_d,6.259314480399901552020e-13,6.259314480399901552020e-13,0.000000000000000000000e+00,0.00000000000000000e+00
1984,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1985,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1985,mom_x,9.935727871210581282500e-07,9.935727871210581282500e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1985,mom_y,-3.005989664188214623221e-07,-3.005989664188214623221e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1985,mom_z,-1.804570412643503957274e-08,-1.804570412643503957274e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1985,energy,5.685565120216610817891e-05,5.685565120216610817891e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1985,mass_d,2.040945850247378429128e-12,2.040945850247378429128e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1985,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1987,mass,1.500000000000000196820e-08,1.500000000000000196820e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1987,mom_x,1.767192902192477731323e-06,1.767192902192477731323e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1987,mom_y,-6.015042603943201752825e-07,-6.015042603943201752825e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1987,mom_z,2.882240770560758231176e-09,2.882240770560758231176e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1987,energy,1.194876637022011789651e-04,1.194876637022011789651e-04,0.000000000000000000000e+00,0.00000000000000000e+00
1987,mass_d,2.064227457028587311779e-12,2.064227457028587311779e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1987,mass_T,5.400000000000000475618e-05,5.400000000000000475618e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1988,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1988,mom_x,1.139457069181209433625e-06,1.139457069181209433625e-06,0.000000000000000000000e+00,0.00000000000000000e+00
1988,mom_y,-2.730919349255101726120e-07,-2.730919349255101726120e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1988,mom_z,1.437436975647595584991e-09,1.437436975647595584991e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1988,energy,7.103513909040122466416e-05,7.103513909040122466416e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1988,mass_d,1.586193400912581228180e-12,1.586193400912581228180e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1988,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1989,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1989,mom_x,6.343207882607498065291e-07,6.343207882607498065291e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1989,mom_y,-4.604916847158072118766e-08,-4.604916847158072118766e-08,0.000000000000000000000e+00,0.00000000000000000e+00
1989,mom_z,2.010550115609021285811e-09,2.010550115609021285811e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1989,energy,4.044874306484497536581e-05,4.044874306484497536581e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1989,mass_d,6.917560328361056008999e-13,6.917560328361056008999e-13,0.000000000000000000000e+00,0.00000000000000000e+00
1989,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1990,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1990,mom_x,4.812466611822170188984e-07,4.812466611822170188984e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1990,mom_y,-2.479432968904013258222e-07,-2.479432968904013258222e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1990,mom_z,-4.792548156690336509567e-11,-4.792548156690336509567e-11,0.000000000000000000000e+00,0.00000000000000000e+00
1990,energy,2.939518177639691219171e-05,2.939518177639691219171e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1990,mass_d,1.467890120330455168304e-12,1.467890120330455168304e-12,0.000000000000000000000e+00,0.00000000000000000e+00
1990,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
1993,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
1993,mom_x,6.118403021542897927263e-07,6.118403021542897927263e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1993,mom_y,-2.544374540237980487858e-07,-2.544374540237980487858e-07,0.000000000000000000000e+00,0.00000000000000000e+00
1993,mom_z,1.110897919606453808800e-08,1.110897919606453808800e-08,0.000000000000000000000e+00,0.00000000000000000e+00
