factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
2,5,bin_pre_ms,0.020479999499999998,0.084543999300000006,0.24224072281378339
2,5,pressure_pre_ms,1.5083520400000001,1.50835198,1.0000000397785138
2,5,collision_pool_ms,0.75878399600000002,0.88729602100000005,0.85516442995522002
2,5,relax_ms,10.923519599999999,10.908159699999999,1.0014081110308644
2,5,track_ms,3.9802880250000001,4.01561594,0.99120236707696707
2,5,bin_post_ms,0.37942400600000004,0.38963200200000003,0.97380093024289105
2,5,moments_ms,1.6327680349999998,1.8897919650000001,0.86399353221929887
2,5,pressure_post_ms,1.551872015,1.5559680450000002,0.99736753591234573
2,5,compaction_ms,4.2148480399999997,4.2137601350000002,1.0002581791476366
2,5,boundary_ms,0.0255999994,0.0255999994,1
4,1,total_ms,27.630080249999999,27.780608149999999,0.99458154770452711
4,1,gas_flux_ms,0.38451200699999999,0.377360001,1.018952740038815
4,1,eulerian_coupling_ms,0.103423998,0.10239999700000001,1.010000010058594
4,1,injection_ms,0.03225599975,0.0337920003,0.95454543867295127
4,1,bin_pre_ms,0.020991999649999999,0.09684800360000001,0.21675201211891576
4,1,pressure_pre_ms,1.86419201,1.8846720449999999,0.98913336935498508
4,1,collision_pool_ms,0.96460801350000003,0.88063999999999998,1.0953488525390627
4,1,relax_ms,10.718208349999999,10.737152099999999,0.99823568206694213
4,1,track_ms,3.951103925,3.95980811,0.99780186696976081
4,1,bin_post_ms,0.38195198800000002,0.39168000199999997,0.97516336307616758
4,1,moments_ms,1.86675203,1.8918399799999999,0.98673886255432663
4,1,pressure_post_ms,1.98963201,1.99219203,0.99871497327494074
4,1,compaction_ms,5.2679679400000001,5.2899839899999996,0.99583816320774921
4,1,boundary_ms,0.0255999994,0.026623999700000001,0.96153844983704684
4,2,total_ms,27.639216400000002,27.886080749999998,0.99114739886851988
4,2,gas_flux_ms,0.30259199449999996,0.37171201399999998,0.81404954132044804
4,2,eulerian_coupling_ms,0.10239999700000001,0.103423998,0.99009900004059026
4,2,injection_ms,0.032767999899999997,0.032767999899999997,1
4,2,bin_pre_ms,0.019455999099999999,0.097791999599999999,0.19895287119172478
4,2,pressure_pre_ms,1.872384015,1.8772000100000001,0.9974344795576684
4,2,collision_pool_ms,0.96204799399999996,0.88422399750000003,1.0880138932216663
4,2,relax_ms,10.793984399999999,10.841599949999999,0.99560806982183481
4,2,track_ms,3.93881595,4.0104959000000004,0.98212691103860739
4,2,bin_post_ms,0.38092800999999998,0.38963200200000003,0.97766099305159215
4,2,moments_ms,1.86163199,1.86675203,0.99725724685565231
4,2,pressure_post_ms,1.9911680199999999,2.0034559949999999,0.99386661098089157
4,2,compaction_ms,5.2986879350000002,5.31200004,0.99749395615591907
4,2,boundary_ms,0.0251519997,0.0255999994,0.98250001130859399
