factor,pair,ratio,stage,baseline_state,optimized_state,baseline_manuscript_state,optimized_manuscript_state,baseline_ms,optimized_ms,speedup
16,2,S1_over_T1,track_ms,E1,S1,T1,S1,3.9311360100000003,3.9311358949999997,1.0000000292536315
16,2,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.396288007,0.39475199599999999,1.0038910784886823
16,2,S1_over_T1,moments_ms,E1,S1,T1,S1,4.3591999999999995,4.1917440849999998,1.0399489834313203
16,2,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,4.5475840549999997,4.5071361049999998,1.0089742020337769
16,2,S1_over_T1,compaction_ms,E1,S1,T1,S1,11.492864149999999,11.439119850000001,1.0046982897901886
16,2,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
16,3,T2_over_T1,total_ms,E1,E2,T1,T2,43.545087850000002,39.416320800000001,1.104747651891447
16,3,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.35993599850000002,0.36403200050000001,0.98874823643423082
16,3,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098304003500000001,0.098304003500000001,1
16,3,T2_over_T1,injection_ms,E1,E2,T1,T2,0.033280000099999998,0.0337920003,0.98484847906443695
16,3,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.39731198499999998,0.40755200400000002,0.97487432548607944
16,3,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,4.5286397950000001,4.6151678549999993,0.98125137314209365
16,3,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,2.816511985,0.99379199750000002,2.834106122896205
16,3,T2_over_T1,relax_ms,E1,E2,T1,T2,10.867199899999999,10.8687358,0.99985868641686915
16,3,T2_over_T1,track_ms,E1,E2,T1,T2,3.9377919449999998,3.9260160949999996,1.0029994400723414
16,3,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.395264,0.40243199499999999,0.98218830736855312
16,3,T2_over_T1,moments_ms,E1,E2,T1,T2,4.2772641199999999,1.847311975,2.3153989027760185
16,3,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,4.5040638450000001,4.6090240500000004,0.97722723859512073
16,3,T2_over_T1,compaction_ms,E1,E2,T1,T2,11.324927799999999,11.247104199999999,1.0069194344265078
16,3,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
16,3,S2_over_S1,total_ms,S1,S2,S1,S2,42.170368199999999,38.841856,1.085693953450628
16,3,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.35328000749999999,0.34867200249999997,1.0132158732762033
16,3,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098304003500000001,1
16,3,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.032767999899999997,1
16,3,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.037376001499999999,0.095744002600000003,0.39037433661667281
16,3,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,4.0790081049999998,4.0596478000000005,1.0047689617311135
16,3,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,2.257407905,0.88731199499999991,2.5440971357543747
16,3,S2_over_S1,relax_ms,S1,S2,S1,S2,10.86876775,10.86822415,1.0000500173710531
16,3,S2_over_S1,track_ms,S1,S2,S1,S2,3.9296000050000002,3.9301120049999998,0.99986972381465256
16,3,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.39423999199999998,0.40243199499999999,0.97964375819571703
16,3,S2_over_S1,moments_ms,S1,S2,S1,S2,4.18867207,1.8391039949999999,2.2775612914700889
16,3,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,4.4738559700000007,4.5194239600000001,0.9899173013190824
16,3,S2_over_S1,compaction_ms,S1,S2,S1,S2,11.322367700000001,11.469312200000001,0.9871880285898923
16,3,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.024576000899999999,1
16,3,S2_over_T2,total_ms,E2,S2,T2,S2,39.416320800000001,38.841856,1.0147898390849295
16,3,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.36403200050000001,0.34867200249999997,1.0440528573842118
16,3,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098304003500000001,1
16,3,S2_over_T2,injection_ms,E2,S2,T2,S2,0.0337920003,0.032767999899999997,1.0312500123023989
16,3,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.40755200400000002,0.095744002600000003,4.2566844181632328
16,3,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,4.6151678549999993,4.0596478000000005,1.1368394704092308
16,3,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.99379199750000002,0.88731199499999991,1.120002888611914
16,3,S2_over_T2,relax_ms,E2,S2,T2,S2,10.8687358,10.86822415,1.0000470776083505
16,3,S2_over_T2,track_ms,E2,S2,T2,S2,3.9260160949999996,3.9301120049999998,0.99895781341733025
16,3,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.40243199499999999,0.40243199499999999,1
16,3,S2_over_T2,moments_ms,E2,S2,T2,S2,1.847311975,1.8391039949999999,1.0044630320103243
16,3,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,4.6090240500000004,4.5194239600000001,1.0198255553789648
16,3,S2_over_T2,compaction_ms,E2,S2,T2,S2,11.247104199999999,11.469312200000001,0.98062586525458761
16,3,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.024576000899999999,1
16,3,S1_over_T1,total_ms,E1,S1,T1,S1,43.545087850000002,42.170368199999999,1.0325991853682701
16,3,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.35993599850000002,0.35328000749999999,1.0188405538346237
16,3,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098304003500000001,0.098304003500000001,1
16,3,S1_over_T1,injection_ms,E1,S1,T1,S1,0.033280000099999998,0.032767999899999997,1.0156250061511993
16,3,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.39731198499999998,0.037376001499999999,10.630136158358191
16,3,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,4.5286397950000001,4.0790081049999998,1.110230643927588
16,3,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,2.816511985,2.257407905,1.2476752556600974
16,3,S1_over_T1,relax_ms,E1,S1,T1,S1,10.867199899999999,10.86876775,0.99985574721660597
16,3,S1_over_T1,track_ms,E1,S1,T1,S1,3.9377919449999998,3.9296000050000002,1.0020846752823638
16,3,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.395264,0.39423999199999998,1.0025974229423178
16,3,S1_over_T1,moments_ms,E1,S1,T1,S1,4.2772641199999999,4.18867207,1.0211503905102792
16,3,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,4.5040638450000001,4.4738559700000007,1.0067520892944615
16,3,S1_over_T1,compaction_ms,E1,S1,T1,S1,11.324927799999999,11.322367700000001,1.000226109950483
16,3,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
16,4,T2_over_T1,total_ms,E1,E2,T1,T2,43.531265250000004,39.332864749999999,1.1067402673739906
16,4,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.3901440055,0.37683199349999996,1.0353261194102938
16,4,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098832000049999993,0.099327996399999993,0.99500647986492563
16,4,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
16,4,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.39731198499999998,0.406527996,0.97732994752961611
16,4,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,4.5250558850000004,4.5491197149999998,0.99471022274470977
16,4,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,2.7294720400000001,0.99430400100000005,2.7451081734106388
16,4,T2_over_T1,relax_ms,E1,E2,T1,T2,10.867199899999999,10.867199899999999,1
16,4,T2_over_T1,track_ms,E1,E2,T1,T2,3.9296000050000002,3.9352319250000001,0.99856884673957302
16,4,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.395264,0.40191999099999998,0.98343951246754491
16,4,T2_over_T1,moments_ms,E1,E2,T1,T2,4.2705919750000003,1.8396159999999999,2.3214583777266564
16,4,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,4.4943361299999998,4.5127680300000002,0.99591561102244375
16,4,T2_over_T1,compaction_ms,E1,E2,T1,T2,11.372543799999999,11.207168100000001,1.0147562433724893
16,4,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
16,4,S2_over_S1,total_ms,S1,S2,S1,S2,42.44428825,38.736383400000001,1.0957215032624856
16,4,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.38348799950000001,0.3911679985,0.98036649462775516
16,4,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.099327996399999993,0.098304003500000001,1.0104165940708609
16,4,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.033711999649999998,0.97199810869124759
16,4,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019455999099999999,0.107519999,0.18095237426481001
16,4,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,4.0186878450000005,4.0913915650000003,0.98223007530690853
16,4,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,2.2476800699999999,0.89139199250000001,2.5215394449485138
16,4,S2_over_S1,relax_ms,S1,S2,S1,S2,10.8697596,10.86822415,1.0001412788307278
16,4,S2_over_S1,track_ms,S1,S2,S1,S2,3.9260160900000001,3.9306240099999998,0.99882768741342931
16,4,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.39423999199999998,0.40448001,0.97468350042811758
16,4,S2_over_S1,moments_ms,S1,S2,S1,S2,4.2787840349999993,1.8524160350000001,2.3098396656882745
16,4,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,4.5798401799999997,4.5711359949999997,1.0019041623372222
16,4,S2_over_S1,compaction_ms,S1,S2,S1,S2,11.428352350000001,11.425280050000001,1.0002689036930872
16,4,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024592000099999997,0.024576000899999999,1.0006510090907426
16,4,S2_over_T2,total_ms,E2,S2,T2,S2,39.332864749999999,38.736383400000001,1.0153984780623582
16,4,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.37683199349999996,0.3911679985,0.96335077241754463
16,4,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.099327996399999993,0.098304003500000001,1.0104165940708609
16,4,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.033711999649999998,0.97199810869124759
16,4,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.406527996,0.107519999,3.7809523789151074
16,4,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,4.5491197149999998,4.0913915650000003,1.1118759088999588
16,4,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.99430400100000005,0.89139199250000001,1.1154509007999642
16,4,S2_over_T2,relax_ms,E2,S2,T2,S2,10.867199899999999,10.86822415,0.99990575737251419
16,4,S2_over_T2,track_ms,E2,S2,T2,S2,3.9352319250000001,3.9306240099999998,1.0011723113145081
16,4,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.40191999099999998,0.40448001,0.99367083925853339
16,4,S2_over_T2,moments_ms,E2,S2,T2,S2,1.8396159999999999,1.8524160350000001,0.99309008626671702
16,4,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,4.5127680300000002,4.5711359949999997,0.98723119043847229
16,4,S2_over_T2,compaction_ms,E2,S2,T2,S2,11.207168100000001,11.425280050000001,0.98090970645397868
16,4,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.024576000899999999,1
16,4,S1_over_T1,total_ms,E1,S1,T1,S1,43.531265250000004,42.44428825,1.025609500001452
16,4,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.3901440055,0.38348799950000001,1.0173564909688915
16,4,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098832000049999993,0.099327996399999993,0.99500647986492563
16,4,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032767999899999997,1
16,4,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.39731198499999998,0.019455999099999999,20.421052805250181
16,4,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,4.5250558850000004,4.0186878450000005,1.1260033273373089
16,4,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,2.7294720400000001,2.2476800699999999,1.2143507772438451
16,4,S1_over_T1,relax_ms,E1,S1,T1,S1,10.867199899999999,10.8697596,0.99976451181128234
16,4,S1_over_T1,track_ms,E1,S1,T1,S1,3.9296000050000002,3.9260160900000001,1.0009128630443285
16,4,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.395264,0.39423999199999998,1.0025974229423178
16,4,S1_over_T1,moments_ms,E1,S1,T1,S1,4.2705919750000003,4.2787840349999993,0.99808542335088923
16,4,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,4.4943361299999998,4.5798401799999997,0.98133034196839597
16,4,S1_over_T1,compaction_ms,E1,S1,T1,S1,11.372543799999999,11.428352350000001,0.99511665826439089
16,4,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024592000099999997,0.99934941444636716
16,5,T2_over_T1,total_ms,E1,E2,T1,T2,43.715072649999996,39.723009149999996,1.1004975097663265
16,5,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.40140800199999999,0.3548160045,1.13131312260183
16,5,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098304003500000001,0.098304003500000001,1
16,5,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
16,5,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.39731198499999998,0.406527996,0.97732994752961611
16,5,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,4.58444786,4.6264319450000002,0.99092516965577015
16,5,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,2.817023995,0.99225598599999998,2.8390093229430011
16,5,T2_over_T1,relax_ms,E1,E2,T1,T2,10.868752000000001,10.8687363,1.000001444510159
16,5,T2_over_T1,track_ms,E1,E2,T1,T2,3.9285759900000001,3.9311360149999999,0.99934878239006952
16,5,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.395264,0.40191999099999998,0.98343951246754491
16,5,T2_over_T1,moments_ms,E1,E2,T1,T2,4.297216175,1.8380800500000001,2.3378830399687978
16,5,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,4.5214719750000008,4.5189120799999998,1.0005664847987041
16,5,T2_over_T1,compaction_ms,E1,E2,T1,T2,11.363840100000001,11.59065625,0.98043112097298202
16,5,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
16,5,S2_over_S1,total_ms,S1,S2,S1,S2,42.033151599999997,38.984704949999994,1.0781959656719167
16,5,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.35686400500000004,0.38041599100000001,0.93808886440843653
16,5,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098815999949999997,0.098304003500000001,1.0052082970354306
16,5,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.032767999899999997,1
16,5,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019967999299999997,0.104959998,0.19024389939489136
16,5,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,4.0467519749999994,4.1251196849999996,0.98100231848182118
16,5,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,2.2277120349999997,0.88835197700000001,2.5076907494741802
16,5,S2_over_S1,relax_ms,S1,S2,S1,S2,10.8718076,10.872320200000001,0.99995285274986656
16,5,S2_over_S1,track_ms,S1,S2,S1,S2,3.9275521050000002,3.93471992,0.99817831633617271
16,5,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.39423999199999998,0.40243199499999999,0.97964375819571703
16,5,S2_over_S1,moments_ms,S1,S2,S1,S2,4.218368055,1.837568045,2.2956254961431917
16,5,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,4.482048035,4.554751875,0.98403780447425582
16,5,S2_over_S1,compaction_ms,S1,S2,S1,S2,11.399695850000001,11.41504005,0.99865579096238044
16,5,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.02511999945,0.97834400629335994
16,5,S2_over_T2,total_ms,E2,S2,T2,S2,39.723009149999996,38.984704949999994,1.018938304161771
16,5,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.3548160045,0.38041599100000001,0.93270528288596577
16,5,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098304003500000001,1
16,5,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.032767999899999997,1
16,5,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.406527996,0.104959998,3.8731707674003575
16,5,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,4.6264319450000002,4.1251196849999996,1.1215267188059783
16,5,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,0.99225598599999998,0.88835197700000001,1.1169626585972015
16,5,S2_over_T2,relax_ms,E2,S2,T2,S2,10.8687363,10.872320200000001,0.99967036474882331
16,5,S2_over_T2,track_ms,E2,S2,T2,S2,3.9311360149999999,3.93471992,0.9990891588034555
16,5,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.40191999099999998,0.40243199499999999,0.99872772541358201
16,5,S2_over_T2,moments_ms,E2,S2,T2,S2,1.8380800500000001,1.837568045,1.0002786318587729
16,5,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,4.5189120799999998,4.554751875,0.99213133975602119
16,5,S2_over_T2,compaction_ms,E2,S2,T2,S2,11.59065625,11.41504005,1.0153846328379723
16,5,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.02511999945,0.97834400629335994
16,5,S1_over_T1,total_ms,E1,S1,T1,S1,43.715072649999996,42.033151599999997,1.0400141551603284
16,5,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.40140800199999999,0.35686400500000004,1.124820649815887
16,5,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098304003500000001,0.098815999949999997,0.99481868877247548
16,5,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032767999899999997,1
16,5,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.39731198499999998,0.019967999299999997,19.897435843760274
16,5,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,4.58444786,4.0467519749999994,1.1328709761116509
16,5,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,2.817023995,2.2277120349999997,1.2645368659598772
16,5,S1_over_T1,relax_ms,E1,S1,T1,S1,10.868752000000001,10.8718076,0.99971894278187923
16,5,S1_over_T1,track_ms,E1,S1,T1,S1,3.9285759900000001,3.9275521050000002,1.0002606929132007
16,5,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.395264,0.39423999199999998,1.0025974229423178
16,5,S1_over_T1,moments_ms,E1,S1,T1,S1,4.297216175,4.218368055,1.0186916169883615
16,5,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,4.5214719750000008,4.482048035,1.0087959655256129
16,5,S1_over_T1,compaction_ms,E1,S1,T1,S1,11.363840100000001,11.399695850000001,0.99685467485520685
16,5,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
32,1,T2_over_T1,total_ms,E1,E2,T1,T2,64.952320099999994,55.5345917,1.1695831032822737
32,1,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.39219200649999997,0.35430398600000002,1.1069364782703854
32,1,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.098304003500000001,1.0104165940708609
32,1,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
32,1,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.42086398600000002,0.43007999699999999,0.97857140284531774
32,1,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,8.1085436350000002,7.9846396449999997,1.0155177936023185
32,1,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,4.8773119449999998,1.0265600099999999,4.7511220946547494
32,1,T2_over_T1,relax_ms,E1,E2,T1,T2,11.378687899999999,11.37715195,1.0001350030312286
32,1,T2_over_T1,track_ms,E1,E2,T1,T2,4.055552005,4.0509440899999998,1.0011374916309941
32,1,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.41881600000000002,0.42905598900000003,0.97613367657711447
32,1,T2_over_T1,moments_ms,E1,E2,T1,T2,7.5550720699999996,1.88672,4.0043419638314113
32,1,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,7.9170560850000005,7.9995200649999996,0.98969138406680157
32,1,T2_over_T1,compaction_ms,E1,E2,T1,T2,19.681792299999998,19.80006405,0.99402669861565418
32,1,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
32,1,S2_over_S1,total_ms,S1,S2,S1,S2,62.317567799999999,54.288896550000004,1.1478879063715284
32,1,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.32972799249999996,0.33791999500000003,0.97575756800067404
32,1,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098304003500000001,1
32,1,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.03225599975,1.0158730206463371
32,1,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.018432000699999999,0.096975997100000003,0.19006765850515805
32,1,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,6.9088318350000009,6.9845757499999994,0.98915554534575723
32,1,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,3.9736318600000002,0.92007997600000002,4.3187896309570375
32,1,S2_over_S1,relax_ms,S1,S2,S1,S2,11.378687899999999,11.382783849999999,0.99964016271819134
32,1,S2_over_S1,track_ms,S1,S2,S1,S2,4.0464000700000007,4.0499198449999998,0.99913090255246795
32,1,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.417791992,0.42905598900000003,0.97374702302547278
32,1,S2_over_S1,moments_ms,S1,S2,S1,S2,7.4823679900000002,1.9036160149999999,3.9306078174594474
32,1,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,7.9457280600000004,8.0998401649999998,0.98097343875180043
32,1,S2_over_S1,compaction_ms,S1,S2,S1,S2,19.7422085,19.9137287,0.99138683655964444
32,1,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.025088000149999998,0.97959186675148358
32,1,S2_over_T2,total_ms,E2,S2,T2,S2,55.5345917,54.288896550000004,1.0229456708307325
32,1,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.35430398600000002,0.33791999500000003,1.0484848225687267
32,1,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098304003500000001,1
32,1,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.03225599975,1.0158730206463371
32,1,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.43007999699999999,0.096975997100000003,4.4349118324249739
32,1,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,7.9846396449999997,6.9845757499999994,1.1431817666234059
32,1,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,1.0265600099999999,0.92007997600000002,1.1157291070097148
32,1,S2_over_T2,relax_ms,E2,S2,T2,S2,11.37715195,11.382783849999999,0.9995052264828872
32,1,S2_over_T2,track_ms,E2,S2,T2,S2,4.0509440899999998,4.0499198449999998,1.0002529050053335
32,1,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.42905598900000003,0.42905598900000003,1
32,1,S2_over_T2,moments_ms,E2,S2,T2,S2,1.88672,1.9036160149999999,0.99112425254522774
32,1,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,7.9995200649999996,8.0998401649999998,0.98761455807072707
32,1,S2_over_T2,compaction_ms,E2,S2,T2,S2,19.80006405,19.9137287,0.99429214630206342
32,1,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.025088000149999998,0.97959186675148358
32,1,S1_over_T1,total_ms,E1,S1,T1,S1,64.952320099999994,62.317567799999999,1.042279446920263
32,1,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.39219200649999997,0.32972799249999996,1.189441040557089
32,1,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.098304003500000001,1.0104165940708609
32,1,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032767999899999997,1
32,1,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.42086398600000002,0.018432000699999999,22.833331706633455
32,1,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,8.1085436350000002,6.9088318350000009,1.1736490087835521
32,1,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,4.8773119449999998,3.9736318600000002,1.2274191764206359
32,1,S1_over_T1,relax_ms,E1,S1,T1,S1,11.378687899999999,11.378687899999999,1
32,1,S1_over_T1,track_ms,E1,S1,T1,S1,4.055552005,4.0464000700000007,1.0022617474401139
32,1,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.41881600000000002,0.417791992,1.0024509995873736
32,1,S1_over_T1,moments_ms,E1,S1,T1,S1,7.5550720699999996,7.4823679900000002,1.0097167207088942
